city,month,avg_temp,max_temp,min_temp,avg_score,rain_probability,recommendation,season,temp_range,comfort_index
Eilat,2014-06-30,303.857425760625,319.48,286.933,2.0,0.0,⭐️⭐️,Été,32.547000000000025,182.314455456375
Eilat,2014-07-31,305.8238909054933,317.15,289.798,2.0,0.0,⭐️⭐️,Été,27.351999999999975,183.49433454329596
Eilat,2014-08-31,305.44685183797986,317.15,290.304,2.0,0.0,⭐️⭐️,Été,26.846000000000004,183.2681111027879
Eilat,2014-09-30,303.23838365224304,315.18,288.633,2.0,0.0,⭐️⭐️,Automne,26.547000000000025,181.94303019134583
Eilat,2014-10-31,298.7612457721505,312.15,283.931,1.9973118279569892,0.002688172043010753,⭐️⭐️,Automne,28.218999999999994,179.17610230199998
Eilat,2014-11-30,293.1353695084056,304.15,280.873,1.9527777777777777,0.04722222222222222,⭐️⭐️,Automne,23.276999999999987,174.4645550383767
Eilat,2014-12-31,290.48216413085754,305.15,280.016310062,1.9811827956989247,0.01881720430107527,⭐️⭐️,Hiver,25.133689937999975,173.72478234948227
Eilat,2015-01-31,283.6304151643011,293.765,276.532,1.935483870967742,0.06451612903225806,⭐️⭐️,Hiver,17.233000000000004,168.24276522761292
Eilat,2015-02-28,284.963694150808,295.405333333,277.143,1.9657738095238095,0.03422619047619048,⭐️⭐️,Hiver,18.262333333000015,169.9514307761991
Eilat,2015-03-31,290.19420740266264,307.66,280.935,1.9623655913978495,0.03763440860215054,⭐️⭐️,Printemps,26.725000000000023,172.98749218353308
Eilat,2015-04-30,290.9314431233111,303.746,281.309,1.9430555555555555,0.05694444444444444,⭐️⭐️,Printemps,22.436999999999955,172.85053254065332
